252,0.105
253,0.09
254,0.085
255,0.09
256,0.085
257,0.095
258,0.11
259,0.135
260,0.13
261,0.135
262,0.125
263,0.12
264,0.11
265,0.105
266,0.095
267,0.11
268,0.14
269,0.135
270,0.14
271,0.14
272,0.13
273,0.125
274,0.12
275,0.105
276,0.1
277,0.12
278,0.15
279,0.16
280,0.16
281,0.17
282,0.16
283,0.12
284,0.115
285,0.115
286,0.095
287,0.095
288,0.1
289,0.095
290,0.09
291,0.09
292,0.085
293,0.055
294,0.065
295,0.06
296,0.065
297,0.075
298,0.08
299,0.08
300,0.095
301,0.075
302,0.055
303,0.05
304,0.045
305,0.035
306,0.045
307,0.045
308,0.055
309,0.06
310,0.06
311,0.06
312,0.06
313,0.05
314,0.035
315,0.02
316,0.025
317,0.035
318,0.045
319,0.055
320,0.06
321,0.055
322,0.035
323,0.025
324,0.03
325,0.02
326,0.03
327,0.05
328,0.03
329,0.04
330,0.05
331,0.04
332,0.025
333,0
334,-0.01
335,-0.025
336,-0.03
337,-0.025
338,-0.015
339,-0.005
340,0.03
341,0.065
342,0.11
343,0.16
344,0.2
345,0.255
346,0.335
347,0.425
348,0.53
349,0.645
350,0.72
351,0.735
352,0.685
353,0.63
354,0.57
355,0.485
356,0.41
357,0.335
358,0.23
359,0.1
360,0.01
361,-0.06
362,-0.1
363,-0.1
364,-0.09
365,-0.085
366,-0.06
367,-0.02
368,0.01
369,0.035
370,0.04
371,0.035
372,0.015
373,-0.005
374,-0.02
375,-0.025
376,-0.01
377,0
378,0.005
379,0.025
380,0.025
381,0.02
382,0
383,0.005
384,-0.015
385,-0.02
386,-0.01
387,-0.01
388,0
389,0.01
390,0
391,0.005
392,0.005
393,-0.005
394,0
395,-0.01
396,0
397,0.015
398,0.02
399,0.025
400,0.04
401,0.025
402,0.01
403,0
404,-0.005
405,-0.005
406,0.005
407,0.025
408,0.025
409,0.03
410,0.025
411,0.01
412,0.02
413,0.005
414,0.01
415,0.005
416,0.015
417,0.02
418,0.035
419,0.04
420,0.05
421,0.05
422,0.045
423,0.04
424,0.025
425,0.03
426,0.03
427,0.04
428,0.045
429,0.055
430,0.06
431,0.065
432,0.065
433,0.07
434,0.07
435,0.065
436,0.08
437,0.095
438,0.105
439,0.105
440,0.12
441,0.115
442,0.115
443,0.11
444,0.1
445,0.1
446,0.115
447,0.13
448,0.15
449,0.155
450,0.16
451,0.15
452,0.16
453,0.165
454,0.155
455,0.16
456,0.175
457,0.2
458,0.205
459,0.21
460,0.205
461,0.195
462,0.185
463,0.18
464,0.18
465,0.18
466,0.18
467,0.2
468,0.205
469,0.205
470,0.195
471,0.17
472,0.15
473,0.135
474,0.13
475,0.125
476,0.13
477,0.115
478,0.13
479,0.13
480,0.115
481,0.095
482,0.08
483,0.07
484,0.055
485,0.03
486,0.015
487,0.025
488,0.025
489,0.02
490,0.01
491,-0.005
492,-0.02
493,-0.025
494,-0.035
495,-0.03
496,-0.01
497,0
498,-0.01
499,-0.005
500,-0.01
501,-0.03
502,-0.04
503,-0.055
504,-0.065
505,-0.055
506,-0.04
507,-0.045
508,-0.025
509,-0.035
510,-0.03
511,-0.05
512,-0.055
513,-0.06
514,-0.06
515,-0.045
516,-0.045
517,-0.035
518,-0.02
519,-0.03
520,-0.03
521,-0.05
522,-0.055
523,-0.055
524,-0.06
525,-0.055
526,-0.05
527,-0.04
528,-0.055
529,-0.03
530,-0.055
531,-0.05
532,-0.05
533,-0.06
534,-0.06
535,-0.045
536,-0.04
537,-0.04
538,-0.04
539,-0.04
540,-0.05
541,-0.055
542,-0.055
543,-0.06
544,-0.055
545,-0.03
546,-0.03
547,-0.025
548,-0.02
549,-0.015
550,-0.025
551,-0.035
552,-0.045
553,-0.05
554,-0.055
555,-0.045
556,-0.04
557,-0.02
558,-0.015
559,-0.01
560,-0.015
561,-0.02
562,-0.03
563,-0.035
564,-0.04
565,-0.03
566,-0.03
567,-0.025
568,-0.015
569,-0.015
570,-0.025
571,-0.02
572,-0.035
573,-0.04
574,-0.045
575,-0.045
576,-0.03
577,-0.025
578,-0.005
579,-0.01
580,-0.03
581,-0.03
582,-0.035
583,-0.05
584,-0.06
585,-0.04
586,-0.04
587,-0.03
588,-0.02
589,-0.025
590,-0.04
591,-0.045
592,-0.02
593,-0.05
594,-0.055
595,-0.04
596,-0.03
597,-0.035
598,-0.015
599,-0.02
600,-0.04
601,-0.05
602,-0.055
603,-0.06
604,-0.06
605,-0.055
606,-0.04
607,-0.04
608,-0.035
609,-0.02
610,-0.035
611,-0.045
612,-0.05
613,-0.07
614,-0.07
615,-0.05
616,-0.045
617,-0.035
618,-0.035
619,-0.035
620,-0.045
621,-0.055
622,-0.05
623,-0.05
624,-0.04
625,-0.035
626,-0.025
627,-0.005
628,-0.01
629,-0.025
630,-0.04
631,-0.03
632,-0.035
633,-0.04
634,-0.04
635,-0.025
636,-0.015
637,-0.01
638,0.015
639,-0.005
640,-0.005
641,-0.015
642,-0.02
643,-0.025
644,-0.025
645,-0.01
646,0.005
647,0.015
648,0.02
649,0.015
650,0.005
651,0.005
652,0
653,0
654,0
655,0
656,0.005
657,0.02
658,0.03
659,0.02
660,-0.01
661,-0.025
662,-0.035
663,-0.055
664,-0.05
665,-0.045
666,-0.04
667,-0.045
668,-0.025
669,-0.035
670,-0.06
671,-0.06
672,-0.07
673,-0.08
674,-0.065
675,-0.055
676,-0.05
677,-0.05
678,-0.035
679,-0.055
680,-0.055
681,-0.06
682,-0.065
683,-0.065
684,-0.06
685,-0.065
686,-0.065
687,-0.065
688,-0.065
689,-0.065
690,-0.08
691,-0.085
692,-0.08
693,-0.1
694,-0.09
695,-0.08
696,-0.06
697,-0.045
698,-0.045
699,-0.055
700,-0.06
701,-0.085
702,-0.085
703,-0.1
704,-0.1
705,-0.08
706,-0.075
707,-0.07
708,-0.075
709,-0.095
710,-0.105
711,-0.115
712,-0.14
713,-0.155
714,-0.135
715,-0.105
716,-0.045
717,0.02
718,0.075
719,0.125
720,0.17
721,0.225
722,0.275
723,0.39
724,0.515
725,0.64
726,0.69
727,0.66
728,0.615
729,0.555
730,0.485
731,0.39
732,0.305
733,0.195
734,0.085
735,-0.03
736,-0.115
737,-0.155
738,-0.145
739,-0.125
740,-0.115
741,-0.11
742,-0.085
743,-0.05
744,-0.055
745,-0.03
746,-0.035
747,-0.045
748,-0.04
749,-0.04
750,-0.065
751,-0.07
752,-0.08
753,-0.075
754,-0.07
755,-0.06
756,-0.05
757,-0.03
758,-0.045
759,-0.045
760,-0.055
761,-0.06
762,-0.055
763,-0.06
764,-0.04
765,-0.035
766,-0.025
767,-0.01
768,-0.025
769,-0.045
770,-0.05
771,-0.055
772,-0.05
773,-0.055
774,-0.03
775,-0.025
776,-0.02
777,-0.01
778,-0.01
779,-0.02
780,-0.03
781,-0.025
782,-0.02
783,-0.015
784,0.005
785,0.02
786,0.025
787,0.025
788,0.015
789,0.005
790,-0.01
791,-0.01
792,-0.01
793,0.01
794,0.015
795,0.025
796,0.045
797,0.06
798,0.065
799,0.05
800,0.04
801,0.045
802,0.04
803,0.045
804,0.045
805,0.06
806,0.065
807,0.07
808,0.065
809,0.065
810,0.065
811,0.065
812,0.075
813,0.08
814,0.1
815,0.115
816,0.125
817,0.13
818,0.14
819,0.14
820,0.15
821,0.135
822,0.13
823,0.14
824,0.17
825,0.175
826,0.19
827,0.2
828,0.205
829,0.19
830,0.2
831,0.2
832,0.195
833,0.21
834,0.225
835,0.235
836,0.23
837,0.24
838,0.225
839,0.225
840,0.205
841,0.2
842,0.19
843,0.19
844,0.205
845,0.205
846,0.22
847,0.23
848,0.205
849,0.195
850,0.175
851,0.165
852,0.155
853,0.15
854,0.14
855,0.135
856,0.13
857,0.11
858,0.105
859,0.085
860,0.075
861,0.065
862,0.06
863,0.065
864,0.06
865,0.06
866,0.05
867,0.045
868,0.04
869,0.02
870,0.01
871,0
872,0
873,0.01
874,0.015
875,0.01
876,0.02
877,0.01
878,0
879,-0.02
880,-0.02
881,-0.04
882,-0.035
883,-0.025
884,-0.015
885,-0.005
886,0.005
887,-0.005
888,-0.02
889,-0.025
890,-0.025
891,-0.025
892,-0.025
893,-0.025
894,-0.01
895,0.005
896,0.015
897,0.01
898,0.005
899,-0.02
900,-0.015
901,-0.015
902,-0.02
903,-0.025
904,-0.02
905,-0.02
906,0
907,0.015
908,-0.005
909,-0.01
910,-0.02
911,-0.03
912,-0.03
913,-0.015
914,0
915,0.01
916,0.015
917,0.015
918,-0.005
919,-0.01
920,-0.035
921,-0.025
922,-0.025
923,-0.02
924,0.005
925,0.015
926,0.02
927,0.025
928,0
929,-0.01
930,-0.025
931,-0.035
932,-0.02
933,-0.01
934,0.005
935,0.005
936,0.01
937,0.015
938,0
939,-0.005
940,-0.02
941,-0.025
942,-0.025
943,-0.015
944,0
945,0.005
946,0.015
947,0.02
948,0
949,-0.015
950,-0.02
951,-0.03
952,-0.025
953,-0.005
954,-0.005
955,0
956,0.01
957,0.015
958,0.005
959,-0.01
960,-0.015
961,-0.02
962,-0.015
963,-0.005
964,-0.005
965,-0.005
966,-0.01
967,-0.01
968,-0.01
969,-0.015
970,-0.025
971,-0.025
972,-0.02
973,-0.01
974,-0.01
975,-0.005
976,-0.005
977,-0.01
978,-0.025
979,-0.025
980,-0.025
981,-0.035
982,-0.03
983,-0.02
984,-0.01
985,-0.005
986,-0.01
987,-0.015
988,-0.025
989,-0.03
990,-0.035
991,-0.04
992,-0.025
993,-0.02
994,-0.015
995,-0.005
996,0
997,-0.01
998,-0.025
999,-0.03
1000,-0.045
1001,-0.045
1002,-0.045
1003,-0.035
1004,-0.04
1005,-0.025
1006,-0.01
1007,-0.025
1008,-0.04
1009,-0.04
1010,-0.03
1011,-0.035
1012,-0.04
1013,-0.025
1014,-0.02
1015,-0.015
1016,-0.005
1017,-0.01
1018,-0.025
1019,-0.04
1020,-0.045
1021,-0.04
1022,-0.02
1023,-0.015
1024,-0.01
1025,0
1026,-0.005
1027,-0.01
1028,-0.01
1029,-0.015
1030,0
1031,0.01
1032,0.025
1033,0.065
1034,0.07
1035,0.085
1036,0.1
1037,0.1
1038,0.09
1039,0.09
1040,0.095
1041,0.085
1042,0.1
1043,0.105
1044,0.11
1045,0.12
1046,0.125
1047,0.13
1048,0.145
1049,0.155
1050,0.145
1051,0.135
1052,0.15
1053,0.165
1054,0.18
1055,0.185
1056,0.175
1057,0.17
1058,0.165
1059,0.175
1060,0.17
1061,0.16
1062,0.17
1063,0.17
1064,0.17
1065,0.165
1066,0.16
1067,0.15
1068,0.135
1069,0.115
1070,0.115
1071,0.105
1072,0.11
1073,0.12
1074,0.125
1075,0.13
1076,0.14
1077,0.125
1078,0.125
1079,0.12
1080,0.11
1081,0.095
1082,0.095
1083,0.095
1084,0.105
1085,0.115
1086,0.12
1087,0.105
1088,0.095
1089,0.08
1090,0.075
1091,0.075
1092,0.09
1093,0.11
1094,0.115
1095,0.12
1096,0.125
1097,0.095
1098,0.08
1099,0.07
1100,0.06
1101,0.085
1102,0.1
1103,0.1
1104,0.105
1105,0.115
1106,0.105
1107,0.095
1108,0.085
1109,0.075
1110,0.07
1111,0.08
1112,0.075
1113,0.08
1114,0.09
1115,0.08
1116,0.09
1117,0.055
1118,0.045
1119,0.02
1120,0.02
1121,0.04
1122,0.07
1123,0.115
1124,0.175
1125,0.235
1126,0.28
1127,0.325
1128,0.385
1129,0.445
1130,0.555
1131,0.68
1132,0.82
1133,0.89
1134,0.86
1135,0.84
1136,0.775
1137,0.695
1138,0.595
1139,0.505
1140,0.395
1141,0.265
1142,0.155
1143,0.05
1144,0.01
1145,0.035
1146,0.04
1147,0.04
1148,0.055
1149,0.06
1150,0.075
1151,0.095
1152,0.12
1153,0.13
1154,0.125
1155,0.13
1156,0.12
1157,0.105
1158,0.09
1159,0.085
1160,0.09
1161,0.105
1162,0.11
1163,0.11
1164,0.12
1165,0.13
1166,0.125
1167,0.11
1168,0.09
1169,0.075
1170,0.08
1171,0.095
1172,0.115
1173,0.115
1174,0.115
1175,0.14
1176,0.11
1177,0.1
1178,0.095
1179,0.085
1180,0.1
1181,0.12
1182,0.13
1183,0.135
1184,0.14
1185,0.145
1186,0.13
1187,0.115
1188,0.11
1189,0.105
1190,0.11
1191,0.13
1192,0.14
1193,0.15
1194,0.155
1195,0.165
1196,0.135
1197,0.115
1198,0.11
1199,0.115
1200,0.11
1201,0.13
1202,0.135
1203,0.14
1204,0.155
1205,0.165
1206,0.16
1207,0.15
1208,0.145
1209,0.145
1210,0.135
1211,0.14
1212,0.165
1213,0.17
1214,0.175
1215,0.17
1216,0.17
1217,0.165
1218,0.175
1219,0.16
1220,0.165
1221,0.18
1222,0.21
1223,0.215
1224,0.225
1225,0.225
1226,0.215
1227,0.21
1228,0.22
1229,0.2
1230,0.225
1231,0.25
1232,0.255
1233,0.26
1234,0.27
1235,0.27
1236,0.27
1237,0.265
1238,0.265
1239,0.25
1240,0.265
1241,0.265
1242,0.28
1243,0.295
1244,0.295
1245,0.29
1246,0.29
1247,0.285
1248,0.28
1249,0.26
1250,0.26
1251,0.255
1252,0.26
1253,0.26
1254,0.27
1255,0.26
1256,0.235
1257,0.22
1258,0.19
1259,0.17
1260,0.17
1261,0.15
1262,0.155
1263,0.16
1264,0.15
1265,0.13
1266,0.12
1267,0.095
1268,0.095
1269,0.075
1270,0.08
1271,0.075
1272,0.075
1273,0.065
1274,0.065
1275,0.035
1276,0.03
1277,0.02
1278,0.015
1279,-0.005
1280,0
1281,0.01
1282,0.01
1283,0.01
1284,0.03
1285,0.015
1286,0.005
1287,-0.01
1288,-0.02
1289,-0.03
1290,-0.02
1291,-0.015
1292,-0.01
1293,-0.005
1294,0.01
1295,-0.01
1296,-0.005
1297,-0.025
1298,-0.055
1299,-0.04
1300,-0.035
1301,-0.01
1302,0
1303,0.005
1304,0.005
1305,-0.005
1306,-0.03
1307,-0.035
1308,-0.04
1309,-0.03
1310,-0.035
1311,-0.03
1312,-0.02
1313,-0.015
1314,-0.01
1315,-0.025
1316,-0.035
1317,-0.055
1318,-0.055
1319,-0.05
1320,-0.04
1321,-0.025
1322,-0.015
1323,-0.02
1324,-0.01
1325,-0.025
1326,-0.03
1327,-0.035
1328,-0.05
1329,-0.055
1330,-0.04
1331,-0.04
1332,-0.02
1333,-0.015
1334,-0.02
1335,-0.03
1336,-0.045
1337,-0.05
1338,-0.055
1339,-0.055
1340,-0.05
1341,-0.02
1342,-0.025
1343,-0.025
1344,-0.015
1345,-0.035
1346,-0.04
1347,-0.04
1348,-0.04
1349,-0.04
1350,-0.025
1351,-0.035
1352,-0.03
1353,-0.025
1354,-0.03
1355,-0.045
1356,-0.06
1357,-0.06
1358,-0.065
1359,-0.06
1360,-0.04
1361,-0.03
1362,-0.035
1363,-0.03
1364,-0.025
1365,-0.045
1366,-0.045
1367,-0.065
1368,-0.07
1369,-0.065
1370,-0.055
1371,-0.05
1372,-0.035
1373,-0.03
1374,-0.03
1375,-0.045
1376,-0.06
1377,-0.065
1378,-0.075
1379,-0.07
1380,-0.05
1381,-0.05
1382,-0.04
1383,-0.03
1384,-0.04
1385,-0.045
1386,-0.06
1387,-0.06
1388,-0.065
1389,-0.075
1390,-0.07
1391,-0.06
1392,-0.055
1393,-0.045
1394,-0.05
1395,-0.055
1396,-0.065
1397,-0.065
1398,-0.08
1399,-0.065
1400,-0.055
1401,-0.04
1402,-0.04
1403,-0.03
1404,-0.035
1405,-0.05
1406,-0.075
1407,-0.075
1408,-0.095
1409,-0.09
1410,-0.065
1411,-0.055
1412,-0.045
1413,-0.045
1414,-0.055
1415,-0.07
1416,-0.08
1417,-0.075
1418,-0.075
1419,-0.065
1420,-0.06
1421,-0.055
1422,-0.045
1423,-0.04
1424,-0.04
1425,-0.055
1426,-0.075
1427,-0.075
1428,-0.08
1429,-0.065
1430,-0.06
1431,-0.055
1432,-0.06
1433,-0.045
1434,-0.065
1435,-0.075
1436,-0.085
1437,-0.09
1438,-0.09
1439,-0.075
1440,-0.055
1441,-0.03
1442,-0.025
1443,-0.045
1444,-0.065
1445,-0.075
1446,-0.085
1447,-0.09
1448,-0.1
1449,-0.085
1450,-0.07
1451,-0.06
1452,-0.045
1453,-0.04
1454,-0.06
1455,-0.07
1456,-0.075
1457,-0.085
1458,-0.085
1459,-0.07
1460,-0.06
1461,-0.06
1462,-0.055
1463,-0.05
1464,-0.065
1465,-0.075
1466,-0.075
1467,-0.08
1468,-0.07
1469,-0.06
1470,-0.055
1471,-0.055
1472,-0.045
1473,-0.04
1474,-0.065
1475,-0.08
1476,-0.09
1477,-0.07
1478,-0.08
1479,-0.07
1480,-0.05
1481,-0.045
1482,-0.05
1483,-0.045
1484,-0.055
1485,-0.07
1486,-0.075
1487,-0.07
1488,-0.065
1489,-0.06
1490,-0.055
1491,-0.055
1492,-0.04
1493,-0.045
1494,-0.06
1495,-0.055
1496,-0.05
1497,-0.065
1498,-0.055
1499,-0.04
1500,-0.035
1501,-0.015
1502,-0.02
1503,-0.03
1504,-0.035
1505,-0.05
1506,-0.05
1507,-0.05
1508,-0.05
1509,-0.04
1510,-0.02
1511,0.005
1512,0.01
1513,0.015
1514,0
1515,0
1516,-0.015
1517,-0.02
1518,-0.02
1519,-0.02
1520,-0.005
1521,0.01
1522,0.045
1523,0.025
1524,0.005
1525,0
1526,-0.025
1527,-0.045
1528,-0.04
1529,-0.025
1530,-0.025
1531,-0.03
1532,-0.03
1533,-0.05
1534,-0.06
1535,-0.075
1536,-0.085
1537,-0.09
1538,-0.09
1539,-0.07
1540,-0.07
1541,-0.055
1542,-0.045
1543,-0.055
1544,-0.07
1545,-0.08
1546,-0.08
1547,-0.09
1548,-0.09
1549,-0.08
1550,-0.06
1551,-0.06
1552,-0.06
1553,-0.08
1554,-0.08
1555,-0.085
1556,-0.105
1557,-0.11
1558,-0.1
1559,-0.08
1560,-0.075
1561,-0.065
1562,-0.055
1563,-0.07
1564,-0.085
1565,-0.1
1566,-0.11
1567,-0.105
1568,-0.09
1569,-0.085
1570,-0.08
1571,-0.075
1572,-0.05
1573,-0.08
1574,-0.085
1575,-0.09
1576,-0.11
1577,-0.12
1578,-0.105
1579,-0.095
1580,-0.1
1581,-0.1
1582,-0.105
1583,-0.125
1584,-0.13
1585,-0.125
1586,-0.125
1587,-0.09
1588,-0.02
1589,0.045
1590,0.095
1591,0.155
1592,0.235
1593,0.275
1594,0.36
1595,0.46
1596,0.59
1597,0.67
1598,0.675
1599,0.675
1600,0.62
1601,0.575
1602,0.465
1603,0.38
1604,0.27
1605,0.135
1606,-0.01
1607,-0.13
1608,-0.18
1609,-0.185
1610,-0.15
1611,-0.135
1612,-0.11
1613,-0.085
1614,-0.07
1615,-0.07
1616,-0.075
1617,-0.06
1618,-0.05
1619,-0.05
1620,-0.035
1621,-0.03
1622,-0.035
1623,-0.05
1624,-0.06
1625,-0.06
1626,-0.06
1627,-0.065
1628,-0.05
1629,-0.04
1630,-0.03
1631,-0.04
1632,-0.03
1633,-0.045
1634,-0.065
1635,-0.06
1636,-0.065
1637,-0.04
1638,-0.04
1639,-0.02
1640,-0.01
1641,-0.015
1642,-0.015
1643,-0.03
1644,-0.045
1645,-0.04
1646,-0.055
1647,-0.045
1648,-0.03
1649,-0.01
1650,0.005
1651,0.01
1652,0
1653,-0.025
1654,-0.03
1655,-0.035
1656,-0.065
1657,-0.04
1658,-0.015
1659,-0.015
1660,-0.005
1661,0.015
1662,0.01
1663,0.005
1664,-0.005
1665,-0.01
1666,-0.015
1667,0
1668,-0.005
1669,0
1670,0.01
1671,0.025
1672,0.03
1673,0.015
1674,0.015
1675,0
1676,0.01
1677,0.01
1678,0.03
1679,0.045
1680,0.055
1681,0.065
1682,0.07
1683,0.065
1684,0.06
1685,0.05
1686,0.065
1687,0.07
1688,0.1
1689,0.11
1690,0.115
1691,0.13
1692,0.13
1693,0.12
1694,0.115
1695,0.115
1696,0.125
1697,0.14
1698,0.155
1699,0.17
1700,0.165
1701,0.175
1702,0.165
1703,0.17
1704,0.185
1705,0.18
1706,0.175
1707,0.195
1708,0.2
1709,0.21
1710,0.195
1711,0.215
1712,0.195
1713,0.195
1714,0.19
1715,0.17
1716,0.165
1717,0.17
1718,0.185
1719,0.17
1720,0.175
1721,0.17
1722,0.175
1723,0.13
1724,0.125
1725,0.12
1726,0.105
1727,0.105
1728,0.11
1729,0.105
1730,0.1
1731,0.09
1732,0.075
1733,0.065
1734,0.045
1735,0.025
1736,0.005
1737,0.005
1738,-0.005
1739,0.005
1740,0.005
1741,0
1742,-0.015
1743,-0.025
1744,-0.03
1745,-0.045
1746,-0.05
1747,-0.05
1748,-0.035
1749,-0.035
1750,-0.02
1751,-0.02
1752,-0.035
1753,-0.04
1754,-0.055
1755,-0.055
1756,-0.045
1757,-0.04
1758,-0.045
1759,-0.05
1760,-0.055
1761,-0.055
1762,-0.075
1763,-0.075
1764,-0.07
1765,-0.075
1766,-0.075
1767,-0.06
1768,-0.055
1769,-0.055
1770,-0.05
1771,-0.045
1772,-0.05
1773,-0.06
1774,-0.065
1775,-0.08
1776,-0.07
1777,-0.06
1778,-0.055
1779,-0.035
1780,-0.02
1781,-0.025
1782,-0.045
1783,-0.07
1784,-0.07
1785,-0.075
1786,-0.055
1787,-0.045
1788,-0.02
1789,-0.035
1790,-0.025
1791,-0.025
1792,-0.04
1793,-0.055
1794,-0.065
1795,-0.07
1796,-0.065
1797,-0.045
1798,-0.04
1799,-0.04
1800,-0.025
1801,-0.01
1802,-0.035
1803,-0.045
1804,-0.05
1805,-0.065
1806,-0.065
1807,-0.05
1808,-0.035
1809,-0.035
1810,-0.02
1811,-0.015
1812,-0.03
1813,-0.035
1814,-0.045
1815,-0.05
1816,-0.05
1817,-0.03
1818,-0.03
1819,-0.03
1820,-0.025
1821,-0.01
1822,-0.04
1823,-0.035
1824,-0.04
1825,-0.05
1826,-0.035
1827,-0.035
1828,-0.015
1829,-0.025
1830,-0.015
1831,-0.015
1832,-0.025
1833,-0.04
1834,-0.04
1835,-0.05
1836,-0.055
1837,-0.04
1838,-0.03
1839,-0.025
1840,-0.025
1841,-0.03
1842,-0.035
1843,-0.06
1844,-0.06
1845,-0.07
1846,-0.06
1847,-0.035
1848,-0.03
1849,-0.01
1850,-0.025
1851,-0.025
1852,-0.04
1853,-0.055
1854,-0.07
1855,-0.075
1856,-0.04
1857,-0.045
1858,-0.04
1859,-0.045
1860,-0.03
1861,-0.035
1862,-0.05
1863,-0.055
1864,-0.065
1865,-0.07
1866,-0.065
1867,-0.06
1868,-0.05
1869,-0.04
1870,-0.03
1871,-0.045
1872,-0.055
1873,-0.05
1874,-0.06
1875,-0.07
1876,-0.045
1877,-0.04
1878,-0.03
1879,-0.025
1880,-0.04
1881,-0.04
1882,-0.055
1883,-0.055
1884,-0.065
1885,-0.065
1886,-0.065
1887,-0.06
1888,-0.025
1889,-0.03
1890,-0.015
1891,-0.04
1892,-0.06
1893,-0.065
1894,-0.07
1895,-0.075
1896,-0.06
1897,-0.05
1898,-0.025
1899,-0.025
1900,-0.025
1901,-0.03
1902,-0.045
1903,-0.055
1904,-0.06
1905,-0.08
1906,-0.075
1907,-0.07
1908,-0.06
1909,-0.035
1910,-0.035
1911,-0.055
1912,-0.055
1913,-0.065
1914,-0.075
1915,-0.075
1916,-0.065
1917,-0.045
1918,-0.035
1919,-0.025
1920,-0.035
1921,-0.035
1922,-0.04
1923,-0.045
1924,-0.06
1925,-0.06
1926,-0.04
1927,-0.035
1928,-0.03
1929,-0.02
1930,-0.015
1931,-0.03
1932,-0.035
1933,-0.04
1934,-0.05
1935,-0.045
1936,-0.05
1937,-0.025
1938,0.005
1939,0.01
1940,0.02
1941,0.03
1942,0.035
1943,0.03
1944,0.035
1945,0.025
1946,0.04
1947,0.045
1948,0.055
1949,0.065
1950,0.075
1951,0.065
1952,0.055
1953,0.045
1954,0.04
1955,0.055
1956,0.065
1957,0.09
1958,0.105
1959,0.125
1960,0.13
1961,0.095
1962,0.09
1963,0.1
1964,0.09
1965,0.095
1966,0.1
1967,0.11
1968,0.125
1969,0.135
1970,0.145
1971,0.145
1972,0.13
1973,0.135
1974,0.12
1975,0.125
1976,0.125
1977,0.135
1978,0.145
1979,0.155
1980,0.17
1981,0.16
1982,0.165
1983,0.165
1984,0.155
1985,0.155
1986,0.16
1987,0.155
1988,0.165
1989,0.18
1990,0.165
1991,0.16
1992,0.16
1993,0.16
1994,0.14
1995,0.13
1996,0.14
1997,0.14
1998,0.135
1999,0.135
2000,0.13
2001,0.11
2002,0.11
2003,0.095
2004,0.09
2005,0.095
2006,0.105
2007,0.12
2008,0.125
2009,0.12
2010,0.11
2011,0.105
